Student_ID,Name,Gender,Class,Math,Science,English,Computer,Social_Studies
3477,Student_2477,Female,11B,42,65,99,43,88
3478,Student_2478,Female,10B,71,71,52,76,74
3479,Student_2479,Female,12B,79,79,40,76,77
3480,Student_2480,Male,10A,67,93,76,67,56
3481,Student_2481,Male,10B,41,62,38,59,38
3482,Student_2482,Male,10B,56,95,38,43,55
3483,Student_2483,Male,10B,39,53,99,78,57
3484,Student_2484,Female,10B,49,77,75,92,76
3485,Student_2485,Male,11B,55,93,77,59,75
3486,Student_2486,Male,10A,51,50,89,66,50
3487,Student_2487,Female,10B,90,78,53,56,70
3488,Student_2488,Female,11B,84,100,55,89,51
3489,Student_2489,Female,10B,41,44,92,95,88
3490,Student_2490,Male,11A,84,81,64,91,41
3491,Student_2491,Male,10B,94,53,41,95,75
3492,Student_2492,Male,12B,41,85,98,36,96
3493,Student_2493,Female,12B,74,47,36,91,91
3494,Student_2494,Female,10B,79,97,43,67,67
3495,Student_2495,Male,12A,93,50,57,97,60
3496,Student_2496,Female,11A,89,87,48,50,58
3497,Student_2497,Female,10A,98,69,88,35,65
3498,Student_2498,Female,10B,99,93,79,98,61
3499,Student_2499,Male,10A,88,73,50,51,83
3500,Student_2500,Female,11A,74,95,91,74,100
3501,Student_2501,Female,10B,87,84,42,35,65
3502,Student_2502,Male,12A,78,87,59,47,59
3503,Student_2503,Male,11B,97,80,75,52,50
3504,Student_2504,Female,12A,36,86,96,48,40
3505,Student_2505,Female,12A,55,63,52,39,51
3506,Student_2506,Male,11B,84,39,84,96,43
3507,Student_2507,Male,11B,86,74,75,67,96
3508,Student_2508,Female,12B,43,36,68,60,47
3509,Student_2509,Female,11B,54,96,46,95,41
3510,Student_2510,Female,10B,52,92,76,64,52
3511,Student_2511,Female,10A,64,92,89,96,79
3512,Student_2512,Male,12B,99,69,93,96,58
3513,Student_2513,Female,12B,58,48,85,91,89
3514,Student_2514,Female,10A,81,49,87,70,66
3515,Student_2515,Male,12B,78,40,43,41,41
3516,Student_2516,Female,11B,63,50,37,99,54
3517,Student_2517,Male,12A,51,80,42,75,53
3518,Student_2518,Female,11A,39,97,93,66,96
3519,Student_2519,Female,11B,84,46,64,48,48
3520,Student_2520,Male,12A,74,75,89,67,66
3521,Student_2521,Male,12A,80,53,68,64,43
3522,Student_2522,Female,12B,85,36,77,40,83
3523,Student_2523,Female,10B,45,54,62,44,50
3524,Student_2524,Female,10B,46,43,71,54,58
3525,Student_2525,Male,12B,47,55,64,46,64
3526,Student_2526,Female,12B,98,42,96,56,42
3527,Student_2527,Male,10A,42,73,63,48,44
3528,Student_2528,Male,10A,99,71,36,82,70
3529,Student_2529,Female,11A,43,63,91,88,58
3530,Student_2530,Male,11A,36,69,91,70,42
3531,Student_2531,Female,11A,47,72,76,95,35
3532,Student_2532,Female,11A,36,69,83,89,67
3533,Student_2533,Female,12A,82,37,91,48,65
3534,Student_2534,Female,12A,37,46,52,36,96
3535,Student_2535,Female,10A,40,66,61,36,69
3536,Student_2536,Male,10B,39,81,88,95,78
3537,Student_2537,Male,12B,37,97,58,40,81
3538,Student_2538,Female,10B,44,60,68,59,66
3539,Student_2539,Female,11B,77,77,56,57,97
3540,Student_2540,Male,12A,53,78,97,62,56
3541,Student_2541,Male,11A,48,72,70,59,41
3542,Student_2542,Male,11A,55,63,95,99,40
3543,Student_2543,Male,11B,77,89,76,100,75
3544,Student_2544,Female,10B,62,86,67,77,46
3545,Student_2545,Female,11A,55,53,43,74,74
3546,Student_2546,Male,10B,70,69,59,57,92
3547,Student_2547,Female,12B,58,82,47,83,37
3548,Student_2548,Male,11B,88,94,81,42,77
3549,Student_2549,Female,10B,72,65,79,41,42
3550,Student_2550,Male,12B,51,37,39,55,47
3551,Student_2551,Female,10B,56,69,65,69,90
3552,Student_2552,Male,10B,79,86,65,95,53
3553,Student_2553,Male,11A,95,85,75,64,57
3554,Student_2554,Female,10A,45,90,80,43,77
3555,Student_2555,Male,12A,95,55,86,51,58
3556,Student_2556,Female,10B,72,35,39,77,37
3557,Student_2557,Female,10B,100,87,46,91,48
3558,Student_2558,Male,10B,67,40,55,47,67
3559,Student_2559,Female,10A,77,96,43,91,61
3560,Student_2560,Female,12B,65,81,51,60,46
3561,Student_2561,Female,11B,69,84,58,95,80
3562,Student_2562,Female,11A,71,65,61,96,80
3563,Student_2563,Female,10A,81,98,42,53,50
3564,Student_2564,Male,12B,57,63,78,64,92
3565,Student_2565,Female,10B,70,49,96,47,48
3566,Student_2566,Female,12B,74,92,63,83,77
3567,Student_2567,Female,10A,49,57,58,85,59
3568,Student_2568,Female,10A,71,72,68,43,49
3569,Student_2569,Female,10A,38,75,94,63,64
3570,Student_2570,Male,11B,56,49,65,42,78
3571,Student_2571,Female,12A,56,37,38,49,43
3572,Student_2572,Male,11A,51,35,43,68,45
3573,Student_2573,Male,11B,72,45,88,86,100
3574,Student_2574,Male,11B,58,94,35,84,56
3575,Student_2575,Male,12A,40,99,95,39,54
3576,Student_2576,Female,11B,40,38,65,43,63
3577,Student_2577,Male,10A,60,59,79,39,97
3578,Student_2578,Male,10A,75,77,94,61,75
3579,Student_2579,Female,12B,72,74,76,81,82
3580,Student_2580,Female,10B,77,78,61,96,61
3581,Student_2581,Female,11B,87,93,92,79,65
3582,Student_2582,Male,10B,49,57,68,100,59
3583,Student_2583,Female,11A,90,96,44,57,83
3584,Student_2584,Female,10A,90,57,100,95,98
3585,Student_2585,Male,12B,65,92,59,77,90
3586,Student_2586,Female,11A,91,89,37,69,41
3587,Student_2587,Female,12B,85,67,68,64,69
3588,Student_2588,Female,12A,58,97,62,44,55
3589,Student_2589,Female,10A,92,94,43,90,81
3590,Student_2590,Male,11A,38,95,45,68,94
3591,Student_2591,Female,12A,44,95,73,99,51
3592,Student_2592,Female,11A,97,55,47,40,51
3593,Student_2593,Male,12B,49,37,45,77,59
3594,Student_2594,Female,12A,97,82,69,50,68
3595,Student_2595,Male,12A,53,44,42,97,60
3596,Student_2596,Female,10A,97,76,41,99,40
3597,Student_2597,Male,10B,90,100,91,39,44
3598,Student_2598,Male,12B,55,80,69,59,37
3599,Student_2599,Male,12B,68,43,45,61,93
3600,Student_2600,Male,12A,51,83,72,76,82
3601,Student_2601,Female,12A,52,38,83,89,57
3602,Student_2602,Male,10A,100,94,69,60,39
3603,Student_2603,Female,10B,85,63,63,50,90
3604,Student_2604,Male,12B,99,81,75,62,72
3605,Student_2605,Male,11B,77,97,40,64,41
3606,Student_2606,Male,11B,91,65,44,79,51
3607,Student_2607,Female,10B,44,85,57,53,43
3608,Student_2608,Male,11A,71,75,80,47,80
3609,Student_2609,Female,10A,82,70,46,57,71
3610,Student_2610,Female,10B,90,74,89,48,41
3611,Student_2611,Female,11B,70,94,47,57,51
3612,Student_2612,Female,12A,65,49,41,74,75
3613,Student_2613,Female,11B,89,64,46,98,98
3614,Student_2614,Female,12A,72,64,95,93,91
3615,Student_2615,Female,10A,49,61,59,54,79
3616,Student_2616,Female,12A,50,74,36,66,42
3617,Student_2617,Female,10B,87,79,60,58,44
3618,Student_2618,Male,12A,90,81,85,80,88
3619,Student_2619,Male,11A,41,90,96,52,100
3620,Student_2620,Male,10B,91,88,73,82,78
3621,Student_2621,Male,10A,89,43,45,48,82
3622,Student_2622,Male,10B,86,99,98,88,36
3623,Student_2623,Female,11A,38,35,76,55,40
3624,Student_2624,Female,10A,77,47,44,39,79
3625,Student_2625,Female,11B,74,72,53,65,44
3626,Student_2626,Female,11A,64,79,38,93,43
3627,Student_2627,Female,10A,44,74,37,78,66
3628,Student_2628,Female,12A,41,49,48,98,36
3629,Student_2629,Female,10B,70,84,44,76,55
3630,Student_2630,Male,10A,69,36,40,72,37
3631,Student_2631,Male,10B,73,87,65,41,57
3632,Student_2632,Male,12A,70,60,65,93,71
3633,Student_2633,Male,10A,54,100,82,83,70
3634,Student_2634,Female,11B,83,67,43,45,48
3635,Student_2635,Female,11A,93,93,60,36,49
3636,Student_2636,Female,10A,83,60,36,61,69
3637,Student_2637,Male,12A,60,55,38,50,56
3638,Student_2638,Female,10A,70,83,40,98,81
3639,Student_2639,Female,10B,77,100,64,100,70
3640,Student_2640,Female,12B,77,71,89,83,49
3641,Student_2641,Male,10A,67,48,62,50,92
3642,Student_2642,Female,11B,79,41,95,86,65
3643,Student_2643,Male,10A,79,72,89,39,75
3644,Student_2644,Male,11A,49,79,70,70,60
3645,Student_2645,Male,10A,51,56,39,41,64
3646,Student_2646,Male,12B,46,78,63,95,46
3647,Student_2647,Female,10B,56,69,46,63,65
3648,Student_2648,Male,10A,57,94,56,64,36
3649,Student_2649,Male,11B,46,37,93,74,54
3650,Student_2650,Female,12A,85,89,73,65,92
3651,Student_2651,Female,10A,47,43,36,82,54
3652,Student_2652,Male,10A,91,62,48,40,68
3653,Student_2653,Female,11A,89,49,44,96,94
3654,Student_2654,Male,11B,62,65,82,63,68
3655,Student_2655,Male,12B,78,93,98,43,71
3656,Student_2656,Male,12A,53,88,37,88,53
3657,Student_2657,Male,10B,80,81,94,45,86
3658,Student_2658,Female,10A,37,76,55,53,78
3659,Student_2659,Male,12B,54,57,53,39,61
3660,Student_2660,Female,12A,59,99,54,52,72
3661,Student_2661,Female,10B,90,88,92,55,55
3662,Student_2662,Female,12B,95,45,76,49,72
3663,Student_2663,Female,11B,89,97,44,93,47
3664,Student_2664,Male,11B,69,56,57,40,55
3665,Student_2665,Female,12A,93,88,46,58,76
3666,Student_2666,Male,10B,73,70,43,94,82
3667,Student_2667,Female,11B,91,92,63,62,80
3668,Student_2668,Female,12A,68,54,54,57,91
3669,Student_2669,Male,11B,75,50,99,80,86
3670,Student_2670,Male,11B,56,90,37,71,56
3671,Student_2671,Male,12B,61,84,42,48,51
3672,Student_2672,Female,12B,55,100,73,82,60
3673,Student_2673,Female,11B,75,47,98,70,73
3674,Student_2674,Male,11A,65,49,65,94,97
3675,Student_2675,Male,12B,61,61,56,88,85
3676,Student_2676,Male,10B,71,42,39,97,64
3677,Student_2677,Male,12A,100,84,92,82,75
3678,Student_2678,Female,12A,88,60,97,56,67
3679,Student_2679,Male,10B,43,70,95,77,84
3680,Student_2680,Male,10B,76,55,86,75,97
3681,Student_2681,Male,10B,70,86,67,51,73
3682,Student_2682,Male,10B,44,45,56,97,62
3683,Student_2683,Female,10A,93,42,85,52,52
3684,Student_2684,Male,12A,74,91,45,37,93
3685,Student_2685,Female,10A,88,80,92,88,100
3686,Student_2686,Male,11B,73,36,84,48,77
3687,Student_2687,Male,11B,41,98,51,68,47
3688,Student_2688,Female,12A,38,86,80,35,35
3689,Student_2689,Male,11B,49,99,78,82,66
3690,Student_2690,Female,10B,82,45,91,44,44
3691,Student_2691,Female,10A,40,40,39,45,49
3692,Student_2692,Male,10B,69,98,73,100,51
3693,Student_2693,Female,11B,92,89,92,37,97
3694,Student_2694,Female,12B,53,78,43,49,88
3695,Student_2695,Female,10A,96,48,57,93,57
3696,Student_2696,Female,10B,44,39,81,98,84
3697,Student_2697,Female,12A,59,59,70,81,93
3698,Student_2698,Female,10B,78,84,65,36,70
3699,Student_2699,Female,12B,92,36,57,64,40
3700,Student_2700,Female,11B,59,44,90,72,100
3701,Student_2701,Male,10A,74,36,80,39,66
3702,Student_2702,Male,12A,44,94,92,40,87
3703,Student_2703,Female,10A,100,79,70,39,36
3704,Student_2704,Male,12A,59,42,94,46,77
3705,Student_2705,Female,10A,45,92,48,38,74
3706,Student_2706,Female,11B,70,41,59,58,38
3707,Student_2707,Male,12A,83,55,78,59,80
3708,Student_2708,Female,11A,82,81,80,60,54
3709,Student_2709,Female,10A,41,35,47,89,48
3710,Student_2710,Female,10A,85,46,96,80,48
3711,Student_2711,Female,10B,51,82,53,80,83
3712,Student_2712,Male,12A,66,38,46,77,37
3713,Student_2713,Female,12B,60,68,82,94,55
3714,Student_2714,Female,11A,56,66,67,67,95
3715,Student_2715,Female,11B,47,37,71,55,36
3716,Student_2716,Male,10B,46,91,40,71,55
3717,Student_2717,Female,11A,35,58,77,46,44
3718,Student_2718,Male,12A,67,67,84,55,53
3719,Student_2719,Male,11A,48,37,80,47,87
3720,Student_2720,Female,10A,98,38,62,67,83
3721,Student_2721,Female,10A,77,64,45,95,42
3722,Student_2722,Male,10B,92,83,54,64,91
3723,Student_2723,Female,12A,75,64,64,71,58
3724,Student_2724,Male,12A,73,50,70,50,81
3725,Student_2725,Male,11A,35,87,70,79,55
3726,Student_2726,Female,10B,75,40,92,35,42
3727,Student_2727,Female,12A,79,58,62,87,53
3728,Student_2728,Male,12B,47,62,73,62,64
3729,Student_2729,Male,12B,43,55,100,87,60
3730,Student_2730,Male,10A,97,42,77,78,54
3731,Student_2731,Male,11A,57,70,39,73,79
3732,Student_2732,Female,11B,88,43,47,44,98
3733,Student_2733,Female,10A,81,74,43,85,64
3734,Student_2734,Female,10B,73,85,91,48,87
3735,Student_2735,Female,12A,60,35,61,40,84
3736,Student_2736,Female,10A,35,97,95,73,96
3737,Student_2737,Male,11B,48,60,84,82,76
3738,Student_2738,Female,11B,99,74,68,59,62
3739,Student_2739,Female,12B,83,37,99,67,92
3740,Student_2740,Female,10B,84,43,79,99,65
3741,Student_2741,Female,10A,92,66,68,74,93
3742,Student_2742,Female,11A,87,38,42,59,46
3743,Student_2743,Male,10A,91,40,82,91,79
3744,Student_2744,Male,12B,52,60,70,66,100
3745,Student_2745,Male,11B,50,36,100,80,66
3746,Student_2746,Female,10B,36,100,45,38,75
3747,Student_2747,Male,10B,47,37,86,57,89
3748,Student_2748,Male,11A,79,69,70,56,39
3749,Student_2749,Female,10B,77,93,65,67,97
3750,Student_2750,Female,12B,88,72,58,75,38
3751,Student_2751,Female,12B,65,67,55,96,75
3752,Student_2752,Male,12B,43,49,64,72,46
3753,Student_2753,Male,10B,82,48,98,90,71
3754,Student_2754,Female,10B,52,100,73,97,89
3755,Student_2755,Female,12B,45,79,35,89,79
3756,Student_2756,Male,10B,96,82,76,85,62
3757,Student_2757,Male,10B,53,78,39,99,93
3758,Student_2758,Female,11B,58,71,46,91,41
3759,Student_2759,Female,10A,47,63,63,61,94
3760,Student_2760,Male,12A,80,68,37,91,87
3761,Student_2761,Female,10B,87,93,95,89,74
3762,Student_2762,Male,12A,63,77,85,38,86
3763,Student_2763,Male,12A,70,67,70,99,45
3764,Student_2764,Male,11B,51,53,36,90,84
3765,Student_2765,Male,10B,82,42,63,87,84
3766,Student_2766,Female,12B,58,65,75,78,82
3767,Student_2767,Female,12A,88,45,63,50,88
3768,Student_2768,Male,10B,35,42,98,57,40
3769,Student_2769,Male,11A,40,59,92,65,84
3770,Student_2770,Male,12B,89,54,44,62,37
3771,Student_2771,Male,11A,72,72,45,84,75
3772,Student_2772,Male,11A,67,41,41,50,62
3773,Student_2773,Female,12A,42,73,95,75,66
3774,Student_2774,Female,11A,54,54,100,43,73
3775,Student_2775,Female,11B,89,45,87,36,97
3776,Student_2776,Female,11B,82,50,99,77,53
3777,Student_2777,Male,12A,90,76,61,100,35
3778,Student_2778,Male,10B,44,86,41,83,67
3779,Student_2779,Male,10A,86,71,99,55,67
3780,Student_2780,Male,10B,84,86,92,53,45
3781,Student_2781,Male,10B,68,43,59,91,94
3782,Student_2782,Female,10B,70,69,82,94,62
3783,Student_2783,Male,10B,95,41,38,53,96
3784,Student_2784,Female,12B,50,36,42,98,81
3785,Student_2785,Female,10A,52,59,94,69,51
3786,Student_2786,Female,12B,81,75,38,67,43
3787,Student_2787,Female,11A,66,86,42,82,42
3788,Student_2788,Male,10B,77,99,50,94,93
3789,Student_2789,Female,11B,74,72,53,79,79
3790,Student_2790,Female,12A,99,76,35,49,67
3791,Student_2791,Female,12A,69,88,68,49,72
3792,Student_2792,Male,12B,84,98,79,57,97
3793,Student_2793,Male,12B,46,38,97,94,46
3794,Student_2794,Male,11B,92,65,40,48,63
3795,Student_2795,Female,10B,97,47,70,36,56
3796,Student_2796,Female,10A,83,61,100,77,68
3797,Student_2797,Male,11A,70,93,42,50,73
3798,Student_2798,Female,12A,88,99,61,62,50
3799,Student_2799,Male,11A,81,98,68,66,65
3800,Student_2800,Male,10A,66,59,62,36,83
3801,Student_2801,Female,12B,87,71,65,41,78
3802,Student_2802,Female,12A,66,48,51,72,80
3803,Student_2803,Female,11A,96,58,89,82,35
3804,Student_2804,Female,12B,71,82,43,36,78
3805,Student_2805,Male,10A,72,99,91,76,80
3806,Student_2806,Male,11A,64,72,79,76,87
3807,Student_2807,Male,10B,92,93,40,54,67
3808,Student_2808,Male,12B,66,46,48,40,79
3809,Student_2809,Male,10A,100,88,65,45,98
3810,Student_2810,Female,11A,85,85,88,74,37
3811,Student_2811,Male,10B,45,72,45,70,58
3812,Student_2812,Male,10B,93,80,36,85,65
3813,Student_2813,Male,10A,54,44,51,81,74
3814,Student_2814,Female,11B,71,43,70,51,84
3815,Student_2815,Female,12A,83,86,37,60,49
3816,Student_2816,Female,10A,53,85,97,87,55
3817,Student_2817,Female,10B,89,56,77,82,55
3818,Student_2818,Male,10B,74,39,67,61,94
3819,Student_2819,Male,10A,41,63,63,80,99
3820,Student_2820,Female,11B,39,40,57,53,55
3821,Student_2821,Female,12A,76,92,93,99,89
3822,Student_2822,Male,11A,82,77,83,70,60
3823,Student_2823,Male,10A,41,71,89,76,89
3824,Student_2824,Female,12A,45,92,62,83,80
3825,Student_2825,Female,12A,83,71,59,71,96
3826,Student_2826,Female,12B,64,60,41,80,88
3827,Student_2827,Female,10B,75,76,68,90,38
3828,Student_2828,Male,11A,37,50,56,97,79
3829,Student_2829,Male,10A,74,56,84,64,88
3830,Student_2830,Male,10B,85,57,82,97,87
3831,Student_2831,Female,12B,66,81,91,60,78
3832,Student_2832,Female,12B,82,37,59,57,70
3833,Student_2833,Male,10B,54,46,100,54,68
3834,Student_2834,Male,11B,69,57,50,80,86
3835,Student_2835,Male,12A,58,45,92,65,40
3836,Student_2836,Male,10A,74,86,75,55,72
3837,Student_2837,Female,10A,86,84,85,85,67
3838,Student_2838,Male,10A,73,91,55,73,89
3839,Student_2839,Male,10B,95,98,90,97,57
3840,Student_2840,Male,11B,99,80,81,54,78
3841,Student_2841,Male,11A,96,63,77,57,62
3842,Student_2842,Male,12B,36,80,65,76,98
3843,Student_2843,Male,10B,40,50,49,37,82
3844,Student_2844,Male,11A,77,85,82,61,93
3845,Student_2845,Female,12B,74,45,96,58,93
3846,Student_2846,Female,12B,73,45,37,43,77
3847,Student_2847,Female,11B,62,97,72,36,77
3848,Student_2848,Female,12A,97,87,92,40,47
3849,Student_2849,Male,10A,98,92,79,55,77
3850,Student_2850,Female,11A,46,53,78,63,47
3851,Student_2851,Female,10B,75,66,42,47,69
3852,Student_2852,Male,11A,63,84,100,76,45
3853,Student_2853,Male,12A,57,89,95,35,55
3854,Student_2854,Female,10A,85,75,51,54,60
3855,Student_2855,Female,11A,79,55,70,77,84
3856,Student_2856,Male,12A,56,60,55,35,83
3857,Student_2857,Female,10B,44,35,80,74,47
3858,Student_2858,Male,11B,41,61,80,41,73
3859,Student_2859,Male,12B,49,84,50,69,89
3860,Student_2860,Male,10B,80,100,56,86,41
3861,Student_2861,Male,10A,95,99,40,68,77
3862,Student_2862,Female,12B,95,44,90,84,76
3863,Student_2863,Male,10B,85,71,79,63,92
3864,Student_2864,Male,10B,72,75,92,35,46
3865,Student_2865,Female,10B,46,80,62,92,47
3866,Student_2866,Male,10B,100,79,51,99,46
3867,Student_2867,Female,12B,88,61,70,51,72
3868,Student_2868,Female,10A,73,99,46,96,37
3869,Student_2869,Female,12A,73,42,84,76,96
3870,Student_2870,Male,11A,64,83,93,62,65
3871,Student_2871,Female,11B,82,48,46,37,71
3872,Student_2872,Female,11A,65,96,96,39,58
3873,Student_2873,Male,11A,59,77,74,100,98
3874,Student_2874,Female,11B,85,61,36,88,50
3875,Student_2875,Female,12B,47,61,59,72,52
3876,Student_2876,Female,10A,97,82,65,78,74
3877,Student_2877,Female,11B,76,59,81,91,92
3878,Student_2878,Female,10A,88,98,94,58,79
3879,Student_2879,Male,12B,90,58,75,93,87
3880,Student_2880,Female,11A,53,43,84,42,61
3881,Student_2881,Female,10A,80,42,57,36,70
3882,Student_2882,Male,12B,49,93,46,75,47
3883,Student_2883,Male,12B,66,51,56,90,85
3884,Student_2884,Male,12A,83,77,90,82,82
3885,Student_2885,Female,11B,55,38,50,56,94
3886,Student_2886,Male,12A,99,42,92,52,85
3887,Student_2887,Female,11A,61,76,85,75,48
3888,Student_2888,Female,11B,57,83,40,82,77
3889,Student_2889,Male,11A,81,40,36,57,37
3890,Student_2890,Male,12A,46,76,96,36,59
3891,Student_2891,Female,12B,100,66,76,38,68
3892,Student_2892,Male,11A,39,49,77,60,90
3893,Student_2893,Female,11B,43,61,86,53,99
3894,Student_2894,Male,11B,54,100,92,83,94
3895,Student_2895,Male,11A,97,93,54,87,82
3896,Student_2896,Male,11B,64,62,90,40,53
3897,Student_2897,Female,12B,50,58,93,96,69
3898,Student_2898,Male,12B,39,85,82,35,67
3899,Student_2899,Female,11B,63,55,69,50,76
3900,Student_2900,Female,11A,81,65,42,86,88
3901,Student_2901,Female,12A,56,84,66,41,73
3902,Student_2902,Female,11B,91,74,79,69,98
3903,Student_2903,Male,11B,69,50,61,49,72
3904,Student_2904,Female,11B,94,97,37,91,72
3905,Student_2905,Female,11B,94,90,91,57,86
3906,Student_2906,Male,11A,92,58,99,45,81
3907,Student_2907,Female,12A,37,62,54,38,99
3908,Student_2908,Male,12A,68,65,75,92,76
3909,Student_2909,Female,10A,79,49,35,74,89
3910,Student_2910,Male,11B,84,76,38,92,93
3911,Student_2911,Female,11B,36,84,44,72,100
3912,Student_2912,Male,10A,49,39,63,36,88
3913,Student_2913,Female,12A,71,82,49,74,85
3914,Student_2914,Female,10B,49,47,53,90,57
3915,Student_2915,Male,12B,94,66,92,69,45
3916,Student_2916,Male,10B,98,64,87,83,70
3917,Student_2917,Male,12A,86,40,80,78,90
3918,Student_2918,Male,11B,57,59,52,65,76
3919,Student_2919,Female,10B,71,62,37,99,47
3920,Student_2920,Female,11A,75,96,56,52,86
3921,Student_2921,Male,11A,91,56,89,70,64
3922,Student_2922,Female,10A,59,49,98,96,46
3923,Student_2923,Male,12A,71,60,75,63,55
3924,Student_2924,Male,12A,74,97,42,57,46
3925,Student_2925,Female,10B,80,52,99,37,96
3926,Student_2926,Female,11B,94,97,37,64,73
3927,Student_2927,Female,12A,53,96,63,79,78
3928,Student_2928,Female,10B,43,82,52,83,38
3929,Student_2929,Female,10B,39,84,92,53,65
3930,Student_2930,Female,12B,60,97,35,98,58
3931,Student_2931,Female,12B,53,40,56,39,76
3932,Student_2932,Male,12A,64,92,57,90,83
3933,Student_2933,Male,10B,82,85,42,68,54
3934,Student_2934,Male,10A,50,46,63,82,42
3935,Student_2935,Male,10A,52,81,78,60,67
3936,Student_2936,Male,12B,90,43,96,39,72
3937,Student_2937,Female,12A,55,41,53,65,70
3938,Student_2938,Male,11B,65,63,93,58,82
3939,Student_2939,Male,10A,35,85,53,56,42
3940,Student_2940,Male,10A,37,89,56,56,94
3941,Student_2941,Male,12B,59,93,39,91,58
3942,Student_2942,Male,12B,42,90,39,64,51
3943,Student_2943,Male,12A,99,56,59,81,99
3944,Student_2944,Male,12B,96,52,58,73,73
3945,Student_2945,Female,11A,41,92,35,100,89
3946,Student_2946,Female,10B,41,74,62,63,95
3947,Student_2947,Male,10A,42,65,81,48,65
3948,Student_2948,Female,11A,53,90,94,38,62
3949,Student_2949,Female,11B,51,69,53,39,66
3950,Student_2950,Female,11A,45,60,48,78,41
3951,Student_2951,Female,12A,83,68,42,58,48
3952,Student_2952,Male,11B,45,50,71,62,88
3953,Student_2953,Female,11B,75,76,44,58,85
3954,Student_2954,Female,12B,96,39,47,39,64
3955,Student_2955,Female,11A,86,95,73,47,64
3956,Student_2956,Male,12A,100,78,98,89,50
3957,Student_2957,Male,10A,74,69,64,64,57
3958,Student_2958,Male,12B,39,35,38,83,65
3959,Student_2959,Male,11A,56,77,79,49,46
3960,Student_2960,Male,10A,71,66,40,64,37
3961,Student_2961,Male,11A,45,97,50,62,72
3962,Student_2962,Male,12B,78,67,56,38,50
3963,Student_2963,Female,10A,87,100,55,49,38
